,age,education-num,capital-gain,capital-loss,hours-per-week,workclass_ Federal-gov,workclass_ Local-gov,workclass_ Private,workclass_ Self-emp-inc,workclass_ Self-emp-not-inc,workclass_ State-gov,workclass_ Without-pay,education_level_ 10th,education_level_ 11th,education_level_ 12th,education_level_ 1st-4th,education_level_ 5th-6th,education_level_ 7th-8th,education_level_ 9th,education_level_ Assoc-acdm,education_level_ Assoc-voc,education_level_ Bachelors,education_level_ Doctorate,education_level_ HS-grad,education_level_ Masters,education_level_ Preschool,education_level_ Prof-school,education_level_ Some-college,marital-status_ Divorced,marital-status_ Married-AF-spouse,marital-status_ Married-civ-spouse,marital-status_ Married-spouse-absent,marital-status_ Never-married,marital-status_ Separated,marital-status_ Widowed,occupation_ Adm-clerical,occupation_ Armed-Forces,occupation_ Craft-repair,occupation_ Exec-managerial,occupation_ Farming-fishing,occupation_ Handlers-cleaners,occupation_ Machine-op-inspct,occupation_ Other-service,occupation_ Priv-house-serv,occupation_ Prof-specialty,occupation_ Protective-serv,occupation_ Sales,occupation_ Tech-support,occupation_ Transport-moving,relationship_ Husband,relationship_ Not-in-family,relationship_ Other-relative,relationship_ Own-child,relationship_ Unmarried,relationship_ Wife,race_ Amer-Indian-Eskimo,race_ Asian-Pac-Islander,race_ Black,race_ Other,race_ White,sex_ Female,sex_ Male,native-country_ Cambodia,native-country_ Canada,native-country_ China,native-country_ Columbia,native-country_ Cuba,native-country_ Dominican-Republic,native-country_ Ecuador,native-country_ El-Salvador,native-country_ England,native-country_ France,native-country_ Germany,native-country_ Greece,native-country_ Guatemala,native-country_ Haiti,native-country_ Holand-Netherlands,native-country_ Honduras,native-country_ Hong,native-country_ Hungary,native-country_ India,native-country_ Iran,native-country_ Ireland,native-country_ Italy,native-country_ Jamaica,native-country_ Japan,native-country_ Laos,native-country_ Mexico,native-country_ Nicaragua,native-country_ Outlying-US(Guam-USVI-etc),native-country_ Peru,native-country_ Philippines,native-country_ Poland,native-country_ Portugal,native-country_ Puerto-Rico,native-country_ Scotland,native-country_ South,native-country_ Taiwan,native-country_ Thailand,native-country_ Trinadad&Tobago,native-country_ United-States,native-country_ Vietnam,native-country_ Yugoslavia
native-country_ Hong,-0.00829537741897,0.0040683057591,-0.00187305258685,0.0113785304219,-0.00135219600746,-0.00445876847045,-0.00323451261874,0.00681547063013,-9.08991640203e-05,-0.00753468718362,0.00348302820581,-0.000536505589439,-0.0041498313813,-1.16383568422e-05,-0.00282969819622,-0.00174827140956,0.00647340101003,0.0032614930764,0.00425950907594,0.00528430701154,-0.000929889506857,0.000745066554713,0.0135619275295,-0.00408046150354,0.0133592524596,0.0213024487654,-0.00330827107397,-0.0110268259027,-0.010011315799,-0.000662357477507,0.00706337065777,-0.00276694284103,0.00182790043446,0.000646049418269,-0.00424306162384,0.00154493298891,-0.000438021063929,0.00333022490125,0.000773672137331,0.000417851477722,-0.00541838970199,0.000578027726088,-0.00281746258306,-0.0017874118008,0.00597155480279,0.00242061717474,-0.0036942966507,0.000615660296121,-0.00578294268947,0.00079919162718,-0.000498310186126,0.0113118080549,-0.0103131941108,-0.0056760798476,0.0156849937132,0.00665466665481,0.117937613936,-0.00799366540771,-0.00220776468664,-0.0515038960268,-0.000187276507257,0.000187276507257,-0.000597001330525,-0.00149706843192,-0.00124579403475,-0.0010608763647,-0.0013518519872,-0.0011540267738,-0.000767899784752,-0.00142144292009,-0.0012785254897,-0.000702567290488,-0.00162956289924,-0.000819779772594,-0.00108649145801,-0.000973015738821,-0.000117049225418,-0.000510307317802,1.0,-0.000496691175867,-0.00142144292009,-0.000876449350322,-0.000702567290489,-0.00117177561087,-0.00118926189687,-0.00110531617967,-0.000536505589439,-0.0035529371406,-0.000811362572094,-0.000549137052164,-0.000785572347913,-0.00197524122329,-0.00105437608448,-0.000922268770877,-0.00155140330613,-0.000523570052327,-0.00117763296402,-0.000868579043891,-0.000630524604186,-0.000597001330525,-0.0806817499296,-0.00106733734312,-0.000561484962767
native-country_ Hungary,0.0161149798737,0.0099305285342,-0.00155216862352,0.000200619108812,-0.00515961231241,-0.0035745725485,-0.00541345055551,-0.00568091395437,0.00204124083422,0.017946522484,-0.00423151301837,-0.000430113867727,-0.00332689921776,-0.00384514798119,-0.0022685549967,-0.00140158051026,-0.00199831014116,-0.00271682173332,-0.00245819771721,0.00247164466302,0.00119938639712,0.00589999211197,-0.00220191427694,0.000273743823941,0.00483503500151,-0.000796865804044,0.00583602010348,-0.00520161963969,-0.00162168898696,-0.000531008701636,-0.000845995628719,0.00787771434985,-0.00192184807093,-0.00358112716681,0.00998294302118,-0.00407478050923,-0.000351159312523,0.00849735714965,0.00529413189111,-0.00367053491044,-0.00434389612606,-0.00529056931264,-0.00328630978272,0.0140845886001,0.00525396237245,-0.00296371010394,-0.00735441706501,0.00276383341682,0.000393019019421,-0.000967677296871,0.010991341696,0.00301750050025,-0.00826803652174,-0.00686675475498,0.00088532322733,-0.0019666019322,-0.00343711296319,-0.00640848187512,-0.00176995398947,0.00804230335297,0.00272407539796,-0.00272407539796,-0.000478613003042,-0.00120019233011,-0.000998746893279,-0.000850499315164,-0.00108377302726,-0.000925177535722,-0.000615621445421,-0.00113956373269,-0.00102498753822,-0.000563244709093,-0.00130641248683,-0.000657213374131,-0.000871034808317,-0.000780061887559,-9.38377829604e-05,-0.000409110843409,-0.000496691175867,1.0,-0.00113956373269,-0.000702645093275,-0.000563244709093,-0.000939406690296,-0.000953425358977,-0.000886126494223,-0.000430113867726,-0.00284837206809,-0.000650465346274,-0.000440240448688,-0.000629789451576,-0.0015835410832,-0.000845288072783,-0.000739378295275,-0.00124375232904,-0.000419743511838,-0.000944102501237,-0.000696335507679,-0.00050548844512,-0.000478613003042,-0.0646821583974,-0.000855679049496,-0.000450139707321
native-country_ India,-0.000163043552444,0.0542640752289,0.0165998577028,0.00422536600976,0.00463020220727,-0.00127668317834,-0.01088013404,-0.00552826390738,0.00964467055269,-0.00187642597554,0.0204346209499,-0.00123091035601,-0.00473118791498,0.00572338365808,-0.00649220601365,-0.00401107728512,-0.00571881269553,-0.00777506669259,-0.00383348900129,0.000219261251773,-0.00642714051713,0.0118552042426,0.0257700195219,-0.0323439468313,0.047180947108,0.0074633042635,0.0578491101373,-0.016138794355,-0.0184805573709,-0.00151965365225,0.0160108610738,0.0396444914306,-0.00951597906746,-0.00577968278884,-0.00269941120582,-1.0061275256e-05,-0.00100495628443,-0.0109427902693,-0.00395745527473,-0.0105044263214,-0.0068239525586,-0.00729932061147,-0.0146561053407,-0.00410087749201,0.0428868219959,0.0022119174025,0.00409532362431,0.0053107698542,-0.00974314305227,0.0168259491348,-0.00535669859342,0.0128221425942,-0.00938030357489,-0.0108131033294,-0.00702424744603,-0.00562806936984,0.271166078417,-0.0156710909707,0.0346634791457,-0.124888857125,-0.0255208888605,0.0255208888605,-0.00136970636422,-0.00343473967984,-0.002858238216,-0.00243397968158,-0.0031015680798,-0.00264769563439,-0.0017618004659,-0.0032612312812,-0.00293333433364,-0.00161190744454,-0.00373872311478,-0.0018808292618,-0.00249274865669,-0.00223240013348,-0.000268547255734,-0.00117080338881,-0.00142144292009,-0.00113956373269,1.0,-0.0020108468636,-0.00161190744454,-0.00268841697596,-0.00272853594387,-0.00253593841147,-0.00123091035601,-0.0081515406488,-0.00186151759111,-0.00125989085237,-0.00180234681143,-0.00453181649031,-0.00241906602105,-0.00211597083692,-0.00355940074709,-0.00120123221862,-0.00270185556222,-0.00199278993767,-0.00144661915978,-0.00136970636422,-0.18510897833,-0.00244880317162,-0.00128822079214
native-country_ Iran,0.000871279039298,0.0298931896982,0.00219803051574,0.00369342072716,0.00829854639743,0.000937937415726,-0.00457570927595,-0.00748686624199,-0.000128590670999,0.0188187470722,-0.00436830179929,-0.000758968627288,-0.00587056666126,-0.00678505601419,-0.00400303780222,-0.00247319539248,-0.00352617020406,-0.0047940385471,-0.0043376768038,0.0109787606889,-0.00440416049369,0.0145280537237,0.0249531187165,-0.0151556437785,0.0188986912727,-0.0014061303083,-0.00468005181144,-0.00343402565644,-0.00144897692161,-0.000937005234191,0.0074711053737,0.00181201709276,-0.00817291891215,0.00091393500794,0.00158908264346,-0.00740334649011,-0.000619647310592,-0.00454370279459,0.00851715615151,-0.00647693797252,-0.00766513504273,0.00081770799492,9.40047368379e-05,-0.00252856541956,0.0140052502411,-0.00522969185149,0.00252514095301,-0.002734499352,-0.00247590324958,0.00751634363038,-0.00357636309772,-0.0024782971298,-0.00569914283479,0.000144791229038,0.0012295332988,-0.00347021865813,0.0277643311444,-0.0113082535968,0.0397455137546,-0.0130122872529,-0.0123476754442,0.0123476754442,-0.000844549039632,-0.00211783063419,-0.00176236484214,-0.00150077071718,-0.00191239992131,-0.00163254611621,-0.00108631085491,-0.0020108468636,-0.00180866845559,-0.000993888120713,-0.00230526417816,-0.00115970297595,-0.00153700715646,-0.00137647851981,-0.000165583903857,-0.000721907193719,-0.000876449350322,-0.000702645093275,-0.0020108468636,1.0,-0.000993888120713,-0.0016576545415,-0.00168239154843,-0.00156363758388,-0.000758968627288,-0.00502616911644,-0.00114779556764,-0.000776837749462,-0.00111131137917,-0.00279427866049,-0.00149157508372,-0.00130468922748,-0.00219469556479,-0.000740669345718,-0.00166594065699,-0.00122873695561,-0.0008919728009,-0.000844549039632,-0.114136587198,-0.0015099107523,-0.000794305744103
native-country_ Ireland,-0.00152602080166,-0.00192402927218,-0.0022294820967,0.000715540857014,0.00367178752944,-0.00505621575755,-0.00765729989534,0.00976280807716,-0.00129924087779,-6.18988232709e-05,-0.00598545490725,-0.000608394006845,-0.00470588301688,0.00300110527972,-0.00320886018273,-0.00198252892207,-0.0028266001283,0.00202263639967,0.00298417556495,-0.000872293594659,0.00169652631699,0.00414516913697,-0.00311459720366,0.00874458821976,-0.00342637700914,-0.00112716286504,-0.00375155885426,-0.00925381356026,-0.0045585959685,-0.000751109266403,-0.00591216847044,0.0111429892354,0.00902017306667,-0.000555851363118,-0.00481160553298,-0.0057637575234,-0.000496713166484,0.0120194710093,-0.00176713452713,-0.000785224583491,0.00140046333739,0.00517712697281,0.000438725881513,-0.00202691388269,0.00512170966553,-0.00419215375406,-0.00557008241005,-0.00508213857906,-0.00655782109909,-0.00455384944882,0.0173374536407,0.00426824001213,-0.00947792446442,-0.00461644350657,-0.00621486292193,-0.00278174901852,-0.00017474547619,-0.00906476693348,-0.00250359144493,0.00911438160623,-0.00451708310846,0.00451708310846,-0.000676995801571,-0.00169766630534,-0.00141272269931,-0.00120302720976,-0.00153299175879,-0.00130865919524,-0.000870793587426,-0.00161190744454,-0.00144983996596,-0.000796706944629,-0.00184791420852,-0.000929625171476,-0.00123207456652,-0.00110339380562,-0.000132733094774,-0.000578685329494,-0.000702567290489,-0.000563244709093,-0.00161190744454,-0.000993888120713,1.0,-0.00132878626627,-0.00134861560601,-0.00125342168399,-0.000608394006845,-0.0040290086545,-0.000920080118376,-0.000622718007136,-0.000890834164307,-0.00223991128141,-0.00119565593236,-0.00104584705909,-0.00175928171529,-0.000593725188086,-0.00133542846836,-0.000984963242094,-0.000715010985732,-0.000676995801571,-0.0914926034047,-0.00121035391918,-0.000636720461083
native-country_ Italy,0.024440133776,-0.0259731460394,-0.00165344234745,-0.00387416668362,0.00153682737427,-0.0057206452429,-0.00345605531608,-0.00176565017161,0.00593282967463,0.00951695237715,-0.00534312271018,-0.00101470886657,0.000857773558476,-0.00653752248789,0.0198151705877,0.0236356294085,0.0522634464169,0.0182434232066,-0.00579928992438,-0.00087198398322,-0.00539264200094,-0.00471567022522,-0.000876410497886,-0.00169591865669,0.00090556463609,-0.00187993658774,0.000952025168763,-0.0146749598615,-0.0121357066252,-0.00125273625941,0.0230665197862,0.00334128489111,-0.0184065301536,-0.000325364655454,0.00618436164697,0.00107590636593,-0.000828442174813,0.00788233391421,-0.0072696817214,-0.00336756709647,0.00560752769597,0.00842350225859,0.00514375644432,-0.00338058472866,0.00237788079399,-0.00699187621249,-0.00719439513812,-0.00577685317463,-0.0045305412668,0.0198159303011,-0.00954177728514,4.68737779271e-05,-0.0101869177184,-0.0100796024231,0.00532668035268,-0.00463953517281,-0.00810871088067,-0.0151186554722,-0.00417561055642,0.0189731071985,-0.00753380906062,0.00753380906062,-0.00112912624838,-0.00283144974002,-0.00235620705147,-0.00200646680069,-0.00255679758927,-0.00218264492055,-0.00145235154222,-0.00268841697596,-0.0024181130189,-0.00132878626627,-0.00308204043918,-0.00155047369546,-0.0020549133832,-0.00184029340408,-0.000221378656989,-0.000965159301681,-0.00117177561087,-0.000939406690296,-0.00268841697596,-0.0016576545415,-0.00132878626627,1.0,-0.00224928614946,-0.00209051713526,-0.00101470886657,-0.00671977494721,-0.00153455399555,-0.00103859912509,-0.00148577618287,-0.00373583206279,-0.00199417262874,-0.00174431416484,-0.00293421489235,-0.000990243503192,-0.0022272920053,-0.00164276919851,-0.00119252980594,-0.00112912624838,-0.152595776513,-0.00201868664002,-0.0010619530931
native-country_ Jamaica,-0.00482338183818,-0.00712323472728,-0.00434230430731,-0.00829157022208,-0.00697764963811,-0.0058861933957,-0.000111472270988,0.0117287786007,-0.00680910585942,-0.00777191612432,-0.00327411544142,-0.00102985126183,-0.00224647251732,0.00327689646847,0.00283446509861,-0.00335590076337,-0.000106045990333,-0.00303479029712,0.00175962948172,0.0118049866315,-0.00333119340076,-0.0102407806939,0.0032379136107,0.00428143177553,-0.00551877813949,0.00972673892903,-0.00635040381136,0.00387425958983,-0.00715821674494,-0.00127143071278,-0.0157683095379,0.0284845951263,0.0126506317105,0.0127699768431,-0.00534450584807,0.0118587067875,-0.00084080493153,-0.00916466465165,-0.00223074126109,-0.00878861458029,-0.00147323481403,-0.00892233538291,0.0211421979892,0.00955508761785,-0.00366834699581,-0.00390401958639,-0.00617237070371,0.00469662010347,-0.000578793860338,-0.0146179593723,0.00354497768754,0.0216162381712,-0.0053673636641,0.0152191399185,-0.00389337591789,-0.00470877047535,-0.00822971633275,0.136028371391,0.0115749991894,-0.111861594795,0.0223143256785,-0.0223143256785,-0.00114597608237,-0.00287370317104,-0.00239136848511,-0.00203640909681,-0.00259495241471,-0.00221521630449,-0.00147402483376,-0.00272853594387,-0.00245419826888,-0.00134861560601,-0.00312803340925,-0.00157361125372,-0.00208557864265,-0.00186775591183,-0.000224682267744,-0.000979562273912,-0.00118926189687,-0.000953425358977,-0.00272853594387,-0.00168239154843,-0.00134861560601,-0.00224928614946,1.0,-0.00212171370581,-0.00102985126183,-0.00682005345231,-0.00155745398579,-0.00105409803219,-0.00150794826686,-0.00379158149749,-0.00202393146021,-0.00177034438434,-0.0029780018771,-0.00100502080436,-0.00226052965307,-0.001667284073,-0.00121032580464,-0.00114597608237,-0.154872947472,-0.00204881129153,-0.00107780050905
native-country_ Japan,-0.00282234337015,0.0217841020033,0.00462952068739,-0.00297680434864,0.00546499835075,0.000669514090809,-0.00809773285565,0.00390709339033,0.00202629179553,0.000952219974849,-0.00204041421993,-0.000957157767643,-0.00432763933369,-0.00855683467588,-0.00504834928456,-0.00311901980622,0.000585456900725,-0.00604590370242,-0.0054703724199,-0.00268508918321,-0.00454758217467,0.0148373377161,0.00425353790622,-0.00648202480417,0.0110016399336,-0.00177331249081,0.00937915385206,-0.00178815624904,0.000874916382089,-0.00118168499459,0.00656410814544,0.00415143888868,-0.00611469062605,-0.00222968115628,-0.00455785598985,0.00319105043382,-0.000781455537433,-0.00712028861248,0.0165261005255,-0.00536393844846,-0.00486537531868,-0.00774498627835,0.00572610294546,-0.00318884858386,0.0061385578517,-0.00316175023205,-0.00252692461662,-0.00227350800442,-0.010317112485,0.00432136581144,0.00452250448707,-0.00485379277118,-0.00993366563217,-0.00230779120744,0.00447810105989,-0.00437639531415,0.147451467475,-0.00740565894646,0.00740027840869,-0.0655709730696,8.44068795815e-05,-8.44068795815e-05,-0.00106508575503,-0.00267085880653,-0.00222257039017,-0.00189266630761,-0.00241178406288,-0.00205885215802,-0.0013699787257,-0.00253593841147,-0.00228096524563,-0.00125342168399,-0.00290723678854,-0.00146253569868,-0.00193836515217,-0.00173591774398,-0.000208822755085,-0.000910418498398,-0.00110531617967,-0.000886126494223,-0.00253593841147,-0.00156363758388,-0.00125342168399,-0.00209051713526,-0.00212171370581,1.0,-0.000957157767643,-0.00633865042418,-0.00144751891414,-0.00097969304575,-0.00140150762574,-0.00352394740531,-0.00188106942247,-0.00164538214564,-0.00276779544229,-0.000934080002809,-0.00210096700041,-0.00154959649077,-0.001124893262,-0.00106508575503,-0.14394102349,-0.00190419307604,-0.00100172245007
native-country_ Laos,-0.00306782891496,-0.0102475609179,-0.0027682561193,-0.000305431532533,-0.00117094541427,0.00205256205916,-0.00178547460925,0.00823188894319,-0.00418915915248,-0.00652472522993,-0.00457070811088,-0.000464591491338,-0.00359358110744,-0.00415337232543,-0.00245040076171,-0.00151393021325,0.0288982622623,0.00474395626867,-0.00265524510865,0.0017166600559,0.00549707624219,-0.00141678789631,-0.00237841816896,-0.00408053777136,-0.0052295418823,0.0248829583193,0.00499402330868,-0.00148153137638,-0.00866938244237,-0.000573573983816,0.00457332735862,0.0162986460796,0.000485249326056,-0.0038681877892,-0.0036743146138,0.00446835287286,-0.000379307994799,0.00666063399061,-0.00538827766076,-0.00396476239434,-0.00469209976904,0.0274331052768,-0.00410470446277,-0.00154782416161,-0.00843684393558,-0.00320127901097,-0.001617495363,-0.00388090335386,-0.00500778747009,0.000692066657359,-0.00336101961087,0.00225381607602,-0.0031258365344,-0.000745348264272,0.00991686247463,-0.002124243353,0.125138123866,-0.0069221812524,-0.00191183225017,-0.0534814280001,0.000385698524346,-0.000385698524346,-0.000516978283058,-0.00129639889893,-0.00107880573828,-0.000918674739093,-0.00117064750706,-0.000999339113026,-0.000664969225334,-0.00123091035601,-0.00110714981478,-0.000608394006845,-0.00141113358834,-0.000709895133651,-0.00094085634286,-0.000842591097079,-0.000101359753314,-0.000441904879437,-0.000536505589439,-0.000430113867726,-0.00123091035601,-0.000758968627288,-0.000608394006845,-0.00101470886657,-0.00102985126183,-0.000957157767643,1.0,-0.0030766955597,-0.000702606188651,-0.000475529811871,-0.000680272928848,-0.0017104766171,-0.000913045767207,-0.000798646336796,-0.00134345063659,-0.000453389855053,-0.0010197810904,-0.000752153269771,-0.000546008041577,-0.000516978283058,-0.069867034494,-0.000924269677268,-0.000486222588079
native-country_ Mexico,-0.0527139375038,-0.22761833162,-0.0126975941355,-0.0192696659797,-0.00512147809683,-0.0219266515166,-0.0255865981854,0.054155757107,-0.020145628648,-0.016416878897,-0.0255951400891,-0.0030766955597,0.0161559739433,0.0039745745465,0.016166534782,0.216140642081,0.310950053916,0.0645279942917,0.0775106381425,-0.0229798203179,-0.0210565369609,-0.0462198248897,-0.0143007703639,-0.0421872804044,-0.0284230263132,0.105312845309,-0.0177615935746,-0.0423054105603,-0.0386915010171,-0.00379841766814,0.00620187182279,0.0604297460271,0.00727058821638,0.0107511374791,-0.00906471195382,-0.0277817481099,-0.00251191691004,0.0133975621088,-0.0436138378561,0.0839111150657,0.0510683174286,0.0521317451471,0.0328167765559,0.0406402447695,-0.0446945878351,-0.0157610465599,-0.0267880413208,-0.0193559697927,-0.0116502649771,0.00490419281375,-0.0211751021346,0.0939070657151,-0.025170505226,0.00996307685351,-0.0156217159103,0.00374736342272,-0.0236414387786,-0.0431263311386,0.0969062530371,0.0219660025875,-0.0355841652716,0.0355841652716,-0.00342362014286,-0.00858522984238,-0.00714424798266,-0.00608380166936,-0.0077524579208,-0.00661799079192,-0.00440367053867,-0.00815154064879,-0.00733195287161,-0.0040290086545,-0.00934504511238,-0.0047011864106,-0.00623069639967,-0.00557994783668,-0.000671241528882,-0.00292645647999,-0.0035529371406,-0.00284837206809,-0.0081515406488,-0.00502616911644,-0.0040290086545,-0.00671977494721,-0.00682005345231,-0.00633865042418,-0.0030766955597,1.0,-0.00465291633864,-0.00314913313733,-0.00450501728636,-0.011327404636,-0.0060465245493,-0.00528892948753,-0.00889682373724,-0.00300251420842,-0.00675336507704,-0.00498103531482,-0.00361586587013,-0.00342362014286,-0.462685173545,-0.00612085340571,-0.0032199446302
native-country_ Nicaragua,-0.00659187676305,-0.0145474245849,-0.00416839217168,-0.00138449430542,-0.0110300347828,-0.00192649678232,-0.000780542905481,0.00716369884589,-0.00633530574848,-0.00252046428047,-0.0035658330819,-0.000702606188651,-0.00124811556382,0.00468421601076,0.00234500403687,0.00742679590105,0.0172839407278,0.000642381088059,0.00158082689125,-0.00226859427489,-0.00360054614638,-0.00915892978062,0.0026323854573,-0.00100056253371,0.000982687338427,0.0157312367158,-0.00433250235609,0.00245183719232,-0.00526451231108,-0.000867421462062,-0.0072815013757,-0.00362358044729,0.00654372809356,0.00977401399088,0.00674190620163,0.00853289307771,-0.000573631135134,-0.000779266114039,-0.0127297157444,-0.00599594836911,0.00924141399072,0.0105479368174,0.00638163164385,0.0261762305208,-0.00875756035857,-0.00484132509235,-0.00782789850925,0.00581281284221,-0.00141182347696,-0.0107764743916,-0.0130574724784,0.0342031659618,0.00377732362856,0.0108545457909,0.0025241399247,-0.00321251368964,-0.00155501546465,-0.0034704080525,0.0279749994502,-0.00253225774988,0.00928309552079,-0.00928309552079,-0.000781831238511,-0.00196055654555,-0.00163148831221,-0.00138932065928,-0.00177038150402,-0.00151131016917,-0.0010056393664,-0.00186151759111,-0.00167435333218,-0.000920080118376,-0.0021340709218,-0.0010735812504,-0.00142286611238,-0.00127425863441,-0.000153287331529,-0.000668297006889,-0.000811362572094,-0.000650465346274,-0.00186151759111,-0.00114779556764,-0.000920080118376,-0.00153455399555,-0.00155745398579,-0.00144751891414,-0.000702606188651,-0.00465291633864,1.0,-0.000719148316183,-0.00102878330467,-0.00258677026834,-0.00138080791086,-0.00120780055003,-0.00203171334174,-0.000685665846169,-0.00154222476851,-0.00113748863681,-0.000825733222018,-0.000781831238511,-0.105660589428,-0.00139778193819,-0.000735319104666
native-country_ Outlying-US(Guam-USVI-etc),0.00128561763345,0.000547543643446,-0.00323720735038,-0.00482669937751,0.000865532102146,-0.00395201349934,-0.00201649118789,0.00636607241615,-0.00428778852135,-0.00306200014011,0.000263354965158,-0.000475529811872,-0.00367818821443,-0.00425115913091,-0.00250809288364,-0.00154957411601,-0.00220931273505,-0.00300369233516,0.0138102854016,0.00149101796482,0.000231365404678,0.00353838493669,-0.00243441553606,-0.00682344423613,-0.00535266597394,-0.000881007273462,-0.00293227424354,0.0101475693386,0.00560949015297,-0.000587078183101,-0.0105405191652,-0.00245246989883,0.00621620348842,0.0018085919066,0.00229285142362,0.000932408142788,-0.000388238404643,-0.00274141643095,0.00322246539712,-0.00405810857635,0.00967235875702,-0.00180095302787,0.00540356798821,-0.00158426606191,-0.00272648496186,-0.0032766497756,-0.00194991378704,-0.0039722751625,-0.000576428934263,-0.0103489065374,0.0121519231095,0.00202617796898,-0.00346950525115,0.00218595606162,-8.23649169284e-05,-0.00217425644002,0.0141841981785,0.0204718191781,-0.00195684434004,-0.022924548984,0.00396332374542,-0.00396332374542,-0.000529149995788,-0.00132692125451,-0.00110420509057,-0.00094030397456,-0.0011982091777,-0.00102286750677,-0.000680625229947,-0.00125989085237,-0.00113321649869,-0.000622718007136,-0.00144435725212,-0.000726608871767,-0.000963007820979,-0.000862429022806,-0.000103746162646,-0.000452309067432,-0.000549137052164,-0.000440240448688,-0.00125989085237,-0.000776837749462,-0.000622718007136,-0.00103859912509,-0.00105409803219,-0.00097969304575,-0.000475529811871,-0.00314913313733,-0.000719148316183,1.0,-0.000696289243148,-0.00175074799928,-0.000934542474421,-0.000817449629125,-0.00137508077609,-0.000464064444781,-0.00104379076911,-0.000769861931484,-0.000558863229594,-0.000529149995788,-0.0715119807151,-0.000946030639701,-0.000497670190152
native-country_ Peru,-0.00401448217075,-0.00283817437954,-0.00445993431639,-0.00370425464519,-0.0105845144558,-0.00161270564865,-0.0057864215723,0.012508337306,-0.00613392974085,-0.00449533266508,-0.00669260856358,-0.000680272928849,0.00338543187882,0.00146823167186,-0.00358797208752,-0.00221675549261,-0.00316054978572,0.00619673585015,-0.00388791314638,0.00195536818205,-0.00327077561891,0.000877627776104,-0.00348257237593,0.00192811860293,-0.00153552086869,-0.00126033191462,-0.00419478808277,0.000253733843004,-0.00256488153397,-0.000839849332492,-0.00555613817966,0.0156530579367,0.00221057591363,0.0104718198033,-0.00538007434584,-0.009653383946,-0.000555397516674,-0.00617402786524,-0.00818541631455,-0.00186346802872,0.00662768747656,0.00862006131335,0.0141422964313,-0.00226638432987,4.44135798435e-05,0.00496535358038,0.00133697202819,-0.00166101776573,-0.000969236791958,-0.00651641609414,-0.00743783836154,0.0068338553145,0.00477286150354,0.00965471755436,0.00307010861738,-0.00311039972594,-0.00543617650509,-0.0101357269825,0.0290781211456,0.00462829659275,0.00505716297485,-0.00505716297485,-0.000756979706526,-0.00189823768273,-0.00157962931505,-0.00134515927879,-0.00171410760448,-0.00146327119202,-0.000973673799341,-0.00180234681143,-0.00162113181411,-0.000890834164307,-0.00206623667681,-0.0010394560614,-0.00137763844564,-0.00123375465138,-0.000148414892523,-0.000647054309457,-0.000785572347913,-0.000629789451576,-0.00180234681143,-0.00111131137917,-0.000890834164307,-0.00148577618287,-0.00150794826686,-0.00140150762574,-0.000680272928848,-0.00450501728636,-0.00102878330467,-0.000696289243148,1.0,-0.0025045463805,-0.00133691711926,-0.00116940902444,-0.00196713266677,-0.000663871057385,-0.00149320313024,-0.00110133206766,-0.000799486207869,-0.000756979706526,-0.102302028925,-0.00135335160485,-0.000711946021897
native-country_ Philippines,0.00755102992942,0.0205927578361,0.00498329330171,0.00072119021757,-0.00788075312023,0.0164811813914,-0.00377284719789,0.0124535596869,-0.0124285559536,-0.0159321897538,-0.00439154477129,0.0113050329872,-0.0115017486553,-0.00170806843178,-0.00652313918032,0.00646222794776,0.0203353465281,-0.00451093861126,-0.00284328312677,0.000889231589825,-0.00448966651527,0.0410306872373,-0.00875657161086,-0.0254133820228,-0.00579178172468,0.0108973192923,0.0195110230177,-0.00471179604784,-0.0149087164623,0.00843333589401,0.00575504359158,0.0218227073721,-0.000812366295767,0.000274084112496,1.44113818862e-05,0.0182429925922,-0.0013964901809,-0.0129375406031,-0.016094216858,-0.00514079728679,0.00296293954954,0.00160028717378,0.0199327855699,0.00215146645277,0.00694118642442,-0.002137733447,-0.010234890098,0.00982996451527,-0.0133487197199,-0.00729724814256,-0.0142340248167,0.0322376395059,0.00518146729621,-0.00270073431877,0.0159092046682,-0.00494785697503,0.43389789945,-0.0235588443044,-0.00703875215263,-0.186387327557,0.0119972639874,-0.0119972639874,-0.00190334795451,-0.00477292426659,-0.00397181615275,-0.00338226525719,-0.00430994804045,-0.00367924556789,-0.00244820306061,-0.00453181649031,-0.00407616993661,-0.00223991128141,-0.00519534053348,-0.00261360582219,-0.00346393079624,-0.00310214972982,-0.000373174049009,-0.00162695180035,-0.00197524122329,-0.0015835410832,-0.00453181649031,-0.00279427866049,-0.00223991128141,-0.00373583206279,-0.00379158149749,-0.00352394740531,-0.0017104766171,-0.011327404636,-0.00258677026834,-0.00175074799928,-0.0025045463805,1.0,-0.00336154119106,-0.00294035924009,-0.00494615364885,-0.00166923579092,-0.00375450636142,-0.0027691867036,-0.00201022619932,-0.00190334795451,-0.257227975623,-0.00340286402214,-0.00179011536613
